title,rank,date,artist,url,region,chart,trend,streams
I Feel It Coming,7,2017.1.4,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Japan,top200,MOVE_DOWN,6288
Call On Me - Ryan Riback Extended Remix,8,2017.1.4,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Japan,top200,SAME_POSITION,6090
Cold Water (feat. Justin Bieber & M_),9,2017.1.4,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Japan,top200,MOVE_UP,5621
Say You Won't Let Go,10,2017.1.4,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Japan,top200,SAME_POSITION,5565
Just Hold On,11,2017.1.4,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Japan,top200,MOVE_DOWN,5423
Rockabye (feat. Sean Paul & Anne-Marie),12,2017.1.4,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Japan,top200,MOVE_UP,5271
Side To Side,13,2017.1.4,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Japan,top200,MOVE_DOWN,5246
All We Know,14,2017.1.4,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Japan,top200,MOVE_UP,5033
In the Name of Love,15,2017.1.4,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Japan,top200,MOVE_UP,4958
Bad Things (with Camila Cabello),16,2017.1.4,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Japan,top200,MOVE_DOWN,4951
My Boo,17,2017.1.4,Shota Shimizu,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,Japan,top200,MOVE_DOWN,4881
___»ã_,18,2017.1.4,Kyary Pamyu Pamyu,https://open.spotify.com/track/4M2ft0utYYfDoUkIcupHSq,Japan,top200,MOVE_UP,4838
Shed a Light,19,2017.1.4,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Japan,top200,MOVE_DOWN,4798
Starving,20,2017.1.4,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Japan,top200,MOVE_DOWN,4731
By Your Side,21,2017.1.4,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Japan,top200,MOVE_DOWN,4656
The Mack,22,2017.1.4,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Japan,top200,MOVE_UP,4507
Don't Let Me Down (feat. Daya),23,2017.1.4,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Japan,top200,MOVE_UP,4490
Love Me Now,24,2017.1.4,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Japan,top200,MOVE_DOWN,4463
All Night,25,2017.1.4,"The Vamps, Matoma",https://open.spotify.com/track/4b4KcovePX8Ke2cLIQTLM0,Japan,top200,SAME_POSITION,4306
One Dance,26,2017.1.4,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Japan,top200,MOVE_UP,4272
Fake Love,27,2017.1.4,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Japan,top200,MOVE_UP,4237
Work from Home (feat. Ty Dolla $ign),28,2017.1.4,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Japan,top200,MOVE_DOWN,4228
Treat You Better,29,2017.1.4,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Japan,top200,MOVE_UP,4207
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",30,2017.1.4,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Japan,top200,MOVE_DOWN,4156
Cheap Thrills,31,2017.1.4,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Japan,top200,MOVE_UP,4120
I Would Like,32,2017.1.4,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Japan,top200,MOVE_DOWN,4064
Wherever you are,33,2017.1.4,ONE OK ROCK,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,Japan,top200,MOVE_DOWN,4039
This Is What You Came For (feat. Rihanna),34,2017.1.4,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Japan,top200,MOVE_DOWN,3945
We Don't Talk Anymore (feat. Selena Gomez),35,2017.1.4,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Japan,top200,MOVE_DOWN,3907
ªã_§ã_ªã_ - movie ver.,36,2017.1.4,Mone Kamishiraishi,https://open.spotify.com/track/59pUIlXjQupbiYwt40uUTi,Japan,top200,MOVE_UP,3904
NANIMONO (feat. ç±³æ´¥_¸«),37,2017.1.4,"Yasutaka Nakata, Kenshi Yonezu",https://open.spotify.com/track/21YjXHKo8hc5fOK7sYtixB,Japan,top200,MOVE_DOWN,3866
My Way,38,2017.1.4,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Japan,top200,SAME_POSITION,3851
Scars To Your Beautiful,39,2017.1.4,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Japan,top200,MOVE_DOWN,3801
Black Beatles,40,2017.1.4,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Japan,top200,MOVE_DOWN,3701
Mercy,41,2017.1.4,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Japan,top200,MOVE_DOWN,3583
Heathens,42,2017.1.4,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Japan,top200,MOVE_DOWN,3516
I Took A Pill In Ibiza - Seeb Remix,43,2017.1.4,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Japan,top200,SAME_POSITION,3354
___,44,2017.1.4,Sheena Ringo,https://open.spotify.com/track/5tWTSRrNmSJjCt3lHkjAiw,Japan,top200,MOVE_UP,3306
Welcome to TOKYO,45,2017.1.4,J SOUL BROTHERS III,https://open.spotify.com/track/2DZwQYvITrMTN5RDFNXlA1,Japan,top200,SAME_POSITION,3212
Sorry,46,2017.1.4,Justin Bieber,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,Japan,top200,MOVE_DOWN,3158
Chantaje (feat. Maluma),47,2017.1.4,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Japan,top200,SAME_POSITION,3049
¢ã_¸ã_,49,2017.1.4,WEDNESDAY CAMPANELLA,https://open.spotify.com/track/4Vmc5uEE1bLopCkdAiGFZq,Japan,top200,MOVE_DOWN,2727
The Beginning,50,2017.1.4,ONE OK ROCK,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,Japan,top200,MOVE_UP,2644
Hear Me Now,51,2017.1.4,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Japan,top200,MOVE_UP,2547
Now and Later,52,2017.1.4,Sage The Gemini,https://open.spotify.com/track/08WPvDEsHvTFuB9w8tC2OS,Japan,top200,SAME_POSITION,2545
Broccoli (feat. Lil Yachty),53,2017.1.4,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Japan,top200,MOVE_UP,2465
SSWB,54,2017.1.4,D.A.N.,https://open.spotify.com/track/4mlOZkNUUTsod7qlbsNdIL,Japan,top200,MOVE_UP,2452
Bad and Boujee (feat. Lil Uzi Vert),55,2017.1.4,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Japan,top200,MOVE_UP,2433
What Do You Mean?,56,2017.1.4,Justin Bieber,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,Japan,top200,MOVE_DOWN,2290
Love Yourself,57,2017.1.4,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Japan,top200,MOVE_UP,2286
MINT,58,2017.1.4,Suchmos,https://open.spotify.com/track/7vi4sPiatwyKXk2ksFzFpN,Japan,top200,MOVE_DOWN,2173
Caroline,59,2017.1.4,AminÃ©,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx,Japan,top200,NEW_ENTRY,2063
Sweet Sunshine,60,2017.1.4,Chara,https://open.spotify.com/track/2p9r0RuwqhhuiKmBJKa3oj,Japan,top200,MOVE_UP,1979
Work,61,2017.1.4,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Japan,top200,MOVE_DOWN,1969
Burning Love,62,2017.1.4,OKAMOTO'S,https://open.spotify.com/track/1Djm0wr3xoD3L0C6NczkvG,Japan,top200,MOVE_UP,1944
Re:make,63,2017.1.4,ONE OK ROCK,https://open.spotify.com/track/6IghCx6jRj5VHEmXKQH2pR,Japan,top200,MOVE_UP,1930
Magic!,64,2017.1.4,Kan Sano,https://open.spotify.com/track/66kbj46CGzuf3sR1HzoMR0,Japan,top200,MOVE_DOWN,1913
Water Under the Bridge,65,2017.1.4,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Japan,top200,MOVE_DOWN,1900
STAY TUNE,66,2017.1.4,Suchmos,https://open.spotify.com/track/0albLGvYx6ftOUJ7KF0i5I,Japan,top200,MOVE_UP,1895
Sugar,67,2017.1.4,Maroon 5,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,Japan,top200,MOVE_DOWN,1866
ReggaetÃ³n Lento (Bailemos),68,2017.1.4,CNCO,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,Japan,top200,MOVE_UP,1824
Rooting For You,69,2017.1.4,London Grammar,https://open.spotify.com/track/2nAAFnHiXRdWhsqoeqhhnr,Japan,top200,MOVE_UP,1786
Safari,70,2017.1.4,"J Balvin, Pharrell Williams, BIA, Sky",https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,Japan,top200,MOVE_UP,1779
Kanzen kankaku Dreamer,71,2017.1.4,ONE OK ROCK,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,Japan,top200,MOVE_UP,1738
Setting Fires,72,2017.1.4,"The Chainsmokers, XYL_",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Japan,top200,MOVE_DOWN,1736
_ªã_,73,2017.1.4,[Alexandros],https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,Japan,top200,MOVE_UP,1728
Otra vez (feat. J Balvin),74,2017.1.4,Zion & Lennox,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,Japan,top200,MOVE_UP,1702
Nowhereland [type A],75,2017.1.4,The Hotpantz,https://open.spotify.com/track/5jHdhhlCyI5Oxf4eta0jnV,Japan,top200,MOVE_DOWN,1702
Vente Pa' Ca (feat. Maluma),76,2017.1.4,Ricky Martin,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,Japan,top200,MOVE_UP,1649
A.I. am Human,77,2017.1.4,Monkey Majik,https://open.spotify.com/track/4JnIqjjkvaepfs6yeQGM8F,Japan,top200,MOVE_UP,1633
The Greatest,78,2017.1.4,Sia,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,Japan,top200,MOVE_DOWN,1631
Clock Strikes,79,2017.1.4,ONE OK ROCK,https://open.spotify.com/track/30CenAPBR2VmH91r4Um32b,Japan,top200,MOVE_UP,1622
ªã_¤ã_ (2016 Version) - 2016 Rerecorded,80,2017.1.4,ASIAN KUNG-FU GENERATION,https://open.spotify.com/track/00sHjhTQCLaGUw0OJvmpVB,Japan,top200,MOVE_UP,1571
Uptown Funk (feat. Bruno Mars),81,2017.1.4,Mark Ronson,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,Japan,top200,MOVE_DOWN,1570
DREAM,82,2017.1.4,Shota Shimizu,https://open.spotify.com/track/6PO8T4qt3FHfauSs98zO9j,Japan,top200,MOVE_UP,1557
Final Song - Diplo & Jauz Remix,83,2017.1.4,M_,https://open.spotify.com/track/0gahmokctHhYjyR3ZUGr7L,Japan,top200,NEW_ENTRY,1533
I Got You,84,2017.1.4,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Japan,top200,MOVE_DOWN,1528
___¼ã_,85,2017.1.4,Natsuko Nisshoku,https://open.spotify.com/track/1IdfNK8vELG16WYLJDwHYt,Japan,top200,NEW_ENTRY,1526
Versace on the Floor,86,2017.1.4,Bruno Mars,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,Japan,top200,SAME_POSITION,1521
Say Something Loving,87,2017.1.4,The xx,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF,Japan,top200,NEW_ENTRY,1520
Lot to Learn,88,2017.1.4,Luke Christopher,https://open.spotify.com/track/2HzfRSfCogBSsgW2CckVA2,Japan,top200,MOVE_DOWN,1518
Tomorrowland,89,2017.1.4,SALU,https://open.spotify.com/track/31JwysGj6E03IrYus7Jqvs,Japan,top200,MOVE_DOWN,1508
Alone,90,2017.1.4,yahyel,https://open.spotify.com/track/2Ekd1iOmA0K8k8IsqfSv59,Japan,top200,MOVE_DOWN,1504
Perfect Strangers,91,2017.1.4,"Jonas Blue, JP Cooper",https://open.spotify.com/track/5bZtRlMBU76vHuDOb1GM5u,Japan,top200,MOVE_DOWN,1485
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),92,2017.1.4,Vice,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,Japan,top200,MOVE_DOWN,1467
__¬ã_¤ã_¼ã_,93,2017.1.4,Sayuri,https://open.spotify.com/track/5vtLXpEFodhNcTzlOWWK0v,Japan,top200,MOVE_UP,1453
e of s,94,2017.1.4,SawanoHiroyuki[nZk]:mizuki,https://open.spotify.com/track/0qgQX6ItodvWHn98hcsPs6,Japan,top200,NEW_ENTRY,1430
Cake By The Ocean,95,2017.1.4,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,Japan,top200,MOVE_DOWN,1404
Into You,96,2017.1.4,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Japan,top200,MOVE_DOWN,1401
__ªã__,97,2017.1.4,AAA,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,Japan,top200,MOVE_DOWN,1397
That's What I Like,98,2017.1.4,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Japan,top200,MOVE_DOWN,1392
___,99,2017.1.4,Ketsumeishi,https://open.spotify.com/track/4HeAeBch9lYc4IeF4w33fV,Japan,top200,MOVE_DOWN,1324
C'est la vie,100,2017.1.4,"Kan Sano, Tavito Nanao",https://open.spotify.com/track/1xrRbb2LVXtQBO6nYQ6vA6,Japan,top200,MOVE_DOWN,1323
Reflection,101,2017.1.4,Brian Eno,https://open.spotify.com/track/7MMXFqR5OagEJbZLzkxTL6,Japan,top200,NEW_ENTRY,1280
Trust Nobody (feat. Selena Gomez & Tory Lanez),102,2017.1.4,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Japan,top200,MOVE_DOWN,1266
Throw Myself A Party,103,2017.1.4,"Cashmere Cat, Starrah, 2 Chainz, Tory Lanez",https://open.spotify.com/track/5n6PtOoeGzBeKFDeGNozLd,Japan,top200,NEW_ENTRY,1261
Answer is near,104,2017.1.4,ONE OK ROCK,https://open.spotify.com/track/3N29lMZHMKTVGXUN5aqzl5,Japan,top200,MOVE_UP,1254
Cry out,105,2017.1.4,ONE OK ROCK,https://open.spotify.com/track/1yDQHmQ4uxcC3qrYpd702l,Japan,top200,MOVE_DOWN,1253
Live Your Life,106,2017.1.4,Bars and Melody,https://open.spotify.com/track/0pjhHysYlsRYgSVu7oA8TS,Japan,top200,NEW_ENTRY,1228
Rockin,107,2017.1.4,The Weeknd,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,Japan,top200,MOVE_DOWN,1228
Hymn for the Weekend - Seeb Remix,108,2017.1.4,Coldplay,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,Japan,top200,MOVE_DOWN,1226
Party Monster,109,2017.1.4,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Japan,top200,MOVE_DOWN,1217
Told U So,110,2017.1.4,illion,https://open.spotify.com/track/4DHPv00eRJm9YVAnh7LGeM,Japan,top200,MOVE_UP,1208
Deeper Deeper,111,2017.1.4,ONE OK ROCK,https://open.spotify.com/track/3fSdTVHwb8ZyiYAFSE00qd,Japan,top200,NEW_ENTRY,1180
Waste of Time,112,2017.1.4,DYGL,https://open.spotify.com/track/6uXv2CS9vp2UmPm9NukrKg,Japan,top200,MOVE_DOWN,1164
Lean On (feat. M_ & DJ Snake),113,2017.1.4,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Japan,top200,MOVE_DOWN,1162
FXXK IT,114,2017.1.4,BIGBANG,https://open.spotify.com/track/0YVsrgp4OOUhFuYMAVQazV,Japan,top200,MOVE_DOWN,1150
The Greatest (feat. Kendrick Lamar),115,2017.1.4,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Japan,top200,NEW_ENTRY,1142
Occasion,116,2017.1.4,banvox,https://open.spotify.com/track/4yXtetDPKTJih0wli3Qczt,Japan,top200,NEW_ENTRY,1114
BANQUET,117,2017.1.4,HARUHI,https://open.spotify.com/track/0xxxmecIaYcoSYR7sBgPsS,Japan,top200,NEW_ENTRY,1109
Shout Out to My Ex,118,2017.1.4,Little Mix,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,Japan,top200,MOVE_DOWN,1108
ä¼__,119,2017.1.4,RADWIMPS,https://open.spotify.com/track/6X4ltfmOmHgbQxiMNbJ0Bw,Japan,top200,NEW_ENTRY,1083
See You Again (feat. Charlie Puth),120,2017.1.4,Wiz Khalifa,https://open.spotify.com/track/6IcrwGdIvRsrImOnoYfG9Z,Japan,top200,NEW_ENTRY,1081
__¨é_ç©,121,2017.1.4,AAA,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N,Japan,top200,MOVE_DOWN,1071
a part of nights,122,2017.1.4,Via tov,https://open.spotify.com/track/5Eu9eazjlBahna5D7qzgbq,Japan,top200,NEW_ENTRY,1070
Good Goodbye,123,2017.1.4,ONE OK ROCK,https://open.spotify.com/track/0TNPUcwPmB1FTphS3fPcRi,Japan,top200,NEW_ENTRY,1069
__ç¾__,124,2017.1.4,RADWIMPS,https://open.spotify.com/track/7omUuXZu2DVHqYRUkdOENh,Japan,top200,NEW_ENTRY,1054
HOME,125,2017.1.4,Shota Shimizu,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb,Japan,top200,NEW_ENTRY,1045
__è«,126,2017.1.4,RADWIMPS,https://open.spotify.com/track/5vmbOCBlB2Vo6ROsQG02no,Japan,top200,NEW_ENTRY,1033
__,127,2017.1.4,Harukatomiyuki,https://open.spotify.com/track/7tLZeEWanOPa7xBX1Ggv14,Japan,top200,NEW_ENTRY,1029
¶ã__,128,2017.1.4,Aimer,https://open.spotify.com/track/4r20tmzg4tfon0Kg0yxB91,Japan,top200,MOVE_DOWN,1023
The Ocean (feat. Shy Martin),129,2017.1.4,Mike Perry,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv,Japan,top200,NEW_ENTRY,1021
R.Y.U.S.E.I.,130,2017.1.4,J SOUL BROTHERS III,https://open.spotify.com/track/0eio2xxlLcgMCSMPgJseeI,Japan,top200,NEW_ENTRY,1019
¹ã___«ã_,131,2017.1.4,PASSEPIED,https://open.spotify.com/track/1aTEygvJz9cA86mzGxJVAT,Japan,top200,NEW_ENTRY,1017
µã___ - ä¸__ä¸åº¦ã___er.,132,2017.1.4,RADWIMPS,https://open.spotify.com/track/6FZGeOJzBQ6KI8lyqaztae,Japan,top200,NEW_ENTRY,1015
NEW,133,2017.1.4,AAA,https://open.spotify.com/track/3XIHNvOmDcZfxncVRglPxI,Japan,top200,MOVE_DOWN,1012
Beautiful Now,134,2017.1.4,"Zedd, Jon Bellion",https://open.spotify.com/track/7FJP35tUJ2121EJsFpU1Gh,Japan,top200,MOVE_DOWN,1011
Closer,1,2017.1.5,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Japan,top200,SAME_POSITION,8796
Let Me Love You,2,2017.1.5,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Japan,top200,SAME_POSITION,7222
Don't Wanna Know,3,2017.1.5,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Japan,top200,SAME_POSITION,6960
"I Don_ Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",4,2017.1.5,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Japan,top200,MOVE_UP,6328
24K Magic,5,2017.1.5,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Japan,top200,MOVE_DOWN,6265
Starboy,6,2017.1.5,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Japan,top200,SAME_POSITION,6194
I Feel It Coming,7,2017.1.5,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Japan,top200,SAME_POSITION,6183
Call On Me - Ryan Riback Extended Remix,8,2017.1.5,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Japan,top200,SAME_POSITION,5739
Just Hold On,9,2017.1.5,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Japan,top200,MOVE_UP,5571
Cold Water (feat. Justin Bieber & M_),10,2017.1.5,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Japan,top200,MOVE_DOWN,5502
Say You Won't Let Go,11,2017.1.5,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Japan,top200,MOVE_DOWN,5486
My Boo,12,2017.1.5,Shota Shimizu,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,Japan,top200,MOVE_UP,5364
Rockabye (feat. Sean Paul & Anne-Marie),13,2017.1.5,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Japan,top200,MOVE_DOWN,5212
Bad Things (with Camila Cabello),14,2017.1.5,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Japan,top200,MOVE_UP,5044
Side To Side,15,2017.1.5,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Japan,top200,MOVE_DOWN,4989
In the Name of Love,16,2017.1.5,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Japan,top200,MOVE_DOWN,4964
All We Know,17,2017.1.5,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Japan,top200,MOVE_DOWN,4887
By Your Side,18,2017.1.5,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Japan,top200,MOVE_UP,4550
Shed a Light,19,2017.1.5,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Japan,top200,SAME_POSITION,4540
Love Me Now,20,2017.1.5,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Japan,top200,MOVE_UP,4439
Starving,21,2017.1.5,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Japan,top200,MOVE_DOWN,4433
Wherever you are,22,2017.1.5,ONE OK ROCK,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,Japan,top200,MOVE_UP,4319
The Mack,23,2017.1.5,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Japan,top200,MOVE_DOWN,4288
All Night,24,2017.1.5,"The Vamps, Matoma",https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,Japan,top200,MOVE_UP,4279
Don't Let Me Down (feat. Daya),25,2017.1.5,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Japan,top200,MOVE_DOWN,4265
Fake Love,26,2017.1.5,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Japan,top200,MOVE_UP,4145
I Would Like,27,2017.1.5,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Japan,top200,MOVE_UP,4106
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",28,2017.1.5,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Japan,top200,MOVE_UP,4055
___»ã_,29,2017.1.5,Kyary Pamyu Pamyu,https://open.spotify.com/track/4M2ft0utYYfDoUkIcupHSq,Japan,top200,MOVE_DOWN,4017
NANIMONO (feat. ç±³æ´¥_¸«),30,2017.1.5,"Yasutaka Nakata, Kenshi Yonezu",https://open.spotify.com/track/21YjXHKo8hc5fOK7sYtixB,Japan,top200,MOVE_UP,4015
One Dance,31,2017.1.5,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Japan,top200,MOVE_DOWN,3992
ªã_§ã_ªã_ - movie ver.,32,2017.1.5,Mone Kamishiraishi,https://open.spotify.com/track/59pUIlXjQupbiYwt40uUTi,Japan,top200,MOVE_UP,3989
We Don't Talk Anymore (feat. Selena Gomez),33,2017.1.5,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Japan,top200,MOVE_UP,3853
Cheap Thrills,34,2017.1.5,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Japan,top200,MOVE_DOWN,3844
Scars To Your Beautiful,35,2017.1.5,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Japan,top200,MOVE_UP,3831
This Is What You Came For (feat. Rihanna),36,2017.1.5,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Japan,top200,MOVE_DOWN,3806
Treat You Better,37,2017.1.5,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Japan,top200,MOVE_DOWN,3784
My Way,38,2017.1.5,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Japan,top200,SAME_POSITION,3704
Mercy,39,2017.1.5,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Japan,top200,MOVE_UP,3625
Black Beatles,40,2017.1.5,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Japan,top200,SAME_POSITION,3542
Work from Home (feat. Ty Dolla $ign),41,2017.1.5,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Japan,top200,MOVE_DOWN,3496
Welcome to TOKYO,42,2017.1.5,J SOUL BROTHERS III,https://open.spotify.com/track/2DZwQYvITrMTN5RDFNXlA1,Japan,top200,MOVE_UP,3480
